ID_Match;League;Year;Season;Type;blueTeamTag;bResult;rResult;redTeamTag;gamelength;blueTop;blueTopChamp;blueJungle;blueJungleChamp;blueMiddle;blueMiddleChamp;blueADC;blueADCChamp;blueSupport;blueSupportChamp;redTop;redTopChamp;redJungle;redJungleChamp;redMiddle;redMiddleChamp;redADC;redADCChamp;redSupport;redSupportChamp
5905;LJL;2016;Spring;Season;RPG;1;0;BE;30;Aotaka;Nautilus;Paz;Elise;Roki;Leblanc;Meron;Kalista;tei;Trundle;Arfoad;Gangplank;CarilRui;Ekko;alps;Ahri;RhythmAsalt;Caitlyn;Yoshiaki;Alistar
5906;LJL;2016;Spring;Season;BE;1;0;RPG;43;Arfoad;Nautilus;CarilRui;Ekko;alps;Zed;RhythmAsalt;Kalista;Yoshiaki;Thresh;Aotaka;Poppy;Paz;Elise;Roki;Lux;Meron;Caitlyn;tei;Alistar
5907;LJL;2016;Spring;Season;RPG;1;0;BE;35;Aotaka;Poppy;Paz;Graves;Roki;Ahri;Meron;Kalista;tei;Trundle;Arfoad;Nautilus;CarilRui;Gragas;alps;Fizz;RhythmAsalt;Caitlyn;Yoshiaki;Alistar
5908;LJL;2016;Spring;Season;DFM;1;0;USG;36;Yutapon;Gangplank;Catch;Graves;Ceros;Ziggs;nororin;Ezreal;Eternal;Trundle;apaMEN;Rammus;isurugi;Elise;CLOCKDAY;Corki;Haretti;Sivir;Enty;Nautilus
5909;LJL;2016;Spring;Season;USG;0;1;DFM;45;apaMEN;Poppy;isurugi;Elise;CLOCKDAY;Zilean;Haretti;Ezreal;Enty;Braum;Yutapon;Gangplank;Catch;Graves;Ceros;Viktor;nororin;Corki;Eternal;Trundle
5910;LJL;2016;Spring;Season;RPG;0;1;7h;32;Aotaka;Poppy;Paz;Graves;Roki;Corki;Meron;Vayne;tei;Trundle;Evi;TahmKench;Awaker;Gragas;Shinmori;Velkoz;YutoriMoyashi;Ezreal;ThintoN;Soraka
5911;LJL;2016;Spring;Season;7h;1;0;RPG;32;Evi;TahmKench;Awaker;Gragas;Shinmori;Lux;YutoriMoyashi;Ezreal;ThintoN;Soraka;Aotaka;Fiora;Paz;Elise;Roki;Corki;Meron;Caitlyn;tei;Braum
5912;LJL;2016;Spring;Season;USG;1;0;CRJ;34;apaMEN;Poppy;isurugi;Nidalee;CLOCKDAY;Azir;Haretti;Ezreal;Enty;Morgana;cogcog;Nautilus;Inu;Kindred;aripo;Lulu;Rkp;Sivir;Lillebelt;Braum
5913;LJL;2016;Spring;Season;CRJ;0;1;USG;34;cogcog;Lulu;Inu;Kindred;aripo;Nautilus;Rkp;Sivir;Lillebelt;Bard;apaMEN;Poppy;isurugi;Graves;CLOCKDAY;Leblanc;Haretti;Kalista;Enty;Alistar
5914;LJL;2016;Spring;Season;DFM;1;0;BE;32;Yutapon;Gangplank;Catch;Graves;Ceros;Viktor;Zerost;Corki;Eternal;Trundle;Arfoad;Poppy;CarilRui;MasterYi;alps;Ahri;RhythmAsalt;Sivir;Yoshiaki;Alistar
5915;LJL;2016;Spring;Season;BE;0;1;DFM;23;Arfoad;Nautilus;CarilRui;Udyr;alps;Azir;RhythmAsalt;Kalista;Yoshiaki;Thresh;Yutapon;Trundle;Catch;Graves;Ceros;Lulu;Zerost;Corki;Eternal;Alistar
5916;LJL;2016;Spring;Season;CRJ;0;1;DFM;32;cogcog;Nautilus;Inu;Gragas;aripo;Azir;Rkp;Ezreal;Lillebelt;Braum;Yutapon;Poppy;Catch;Graves;Ceros;Leblanc;Zerost;Corki;Eternal;Trundle
5917;LJL;2016;Spring;Season;DFM;1;0;CRJ;30;Yutapon;Poppy;Catch;Gragas;Ceros;Ryze;Zerost;Sivir;Eternal;Trundle;cogcog;Nautilus;Inu;Kindred;aripo;Corki;Rkp;Jhin;Lillebelt;Braum
5918;LJL;2016;Spring;Season;7h;1;0;BE;38;Evi;TahmKench;Awaker;Gragas;Estelim;Corki;YutoriMoyashi;Ezreal;ThintoN;Trundle;Arfoad;Nautilus;CarilRui;Graves;Mueki;Leblanc;RhythmAsalt;Sivir;Yoshiaki;Alistar
5919;LJL;2016;Spring;Season;BE;0;1;7h;38;Arfoad;Nautilus;CarilRui;Ekko;Mueki;Zilean;RhythmAsalt;Lucian;Yoshiaki;Alistar;Evi;Poppy;Awaker;Gragas;Estelim;Lux;YutoriMoyashi;Sivir;ThintoN;Trundle
5920;LJL;2016;Spring;Season;RPG;0;1;USG;33;Aotaka;Nautilus;Paz;Elise;Roki;Viktor;Meron;Lucian;tei;Trundle;apaMEN;Gnar;isurugi;Gragas;CLOCKDAY;Corki;Haretti;Ezreal;Enty;Braum
5921;LJL;2016;Spring;Season;USG;1;0;RPG;35;apaMEN;Maokai;isurugi;Kindred;CLOCKDAY;Azir;Haretti;Jhin;Enty;Braum;Aotaka;Nautilus;Paz;Elise;Roki;Varus;Meron;Kalista;tei;Alistar
5922;LJL;2016;Spring;Playoffs;DFM;1;0;RPG;34;Yutapon;Maokai;Catch;Nidalee;Ceros;Zilean;Zerost;Sivir;Eternal;Trundle;Aotaka;Poppy;Paz;Graves;Roki;Ahri;Meron;Kalista;tei;Alistar
5923;LJL;2016;Spring;Playoffs;RPG;0;1;DFM;30;Aotaka;Ekko;Paz;Gragas;Roki;Corki;Meron;Sivir;tei;Alistar;Yutapon;Poppy;Catch;Nidalee;Ceros;Gangplank;Zerost;Lucian;Eternal;Braum
5924;LJL;2016;Spring;Playoffs;DFM;1;0;RPG;26;Yutapon;Ekko;Catch;Kindred;Ceros;Karma;Zerost;Sivir;Eternal;Alistar;Aotaka;Poppy;Paz;Graves;Roki;Corki;Meron;Lucian;tei;Morgana
5925;LJL;2016;Summer;Season;;0;1;;27;;Maokai;=;RekSai;;Viktor;;Sivir;;Braum;;TahmKench;;Graves;;Azir;;Lucian;;Trundle
5926;LJL;2016;Summer;Season;;1;0;;41;;Swain;;Nidalee;;Leblanc;;Sivir;;Braum;;Ekko;;Gragas;;Viktor;;Lucian;;Bard
5927;LJL;2016;Summer;Season;;1;0;;31;;Ekko;=;RekSai;;Azir;;Draven;;Bard;;Maokai;;Gragas;;Viktor;;Sivir;;Alistar
5928;LJL;2016;Summer;Season;;1;0;;47;;Maokai;;Kindred;;Zilean;;Caitlyn;;Braum;;Ekko;=;RekSai;;Leblanc;;Lucian;;Nami
5929;LJL;2016;Summer;Season;;1;0;;29;;Maokai;=;RekSai;;Ryze;;Draven;;Alistar;;Ekko;;Gragas;;Zilean;;Caitlyn;;Braum
5930;LJL;2016;Summer;Season;;1;0;;61;;Trundle;;Gragas;;TwistedFate;;Caitlyn;;Karma;;Maokai;=;RekSai;;Viktor;;Lucian;;Braum
5931;LJL;2016;Summer;Season;;1;0;;34;;Maokai;;Kindred;;Azir;;Ezreal;;Taric;;Gnar;;Gragas;;Veigar;;Sivir;;Karma
5932;LJL;2016;Summer;Season;;0;1;;36;;Maokai;=;RekSai;;Viktor;;Lucian;;Karma;;Ekko;;Graves;;Azir;;Sivir;;Braum
5933;LJL;2016;Summer;Season;;0;1;;33;;Ekko;=;RekSai;;Azir;;Ezreal;;Nami;;Trundle;;LeeSin;;AurelionSol;;Sivir;;Braum
5934;LJL;2016;Summer;Season;;0;1;;42;;Lulu;;Graves;;Ryze;;Caitlyn;;Braum;;Ekko;;Elise;;Viktor;;Sivir;;Alistar
5935;LJL;2016;Summer;Season;;0;1;;39;;Maokai;;Elise;;Viktor;;Sivir;;Braum;;Trundle;;LeeSin;;TwistedFate;;Lucian;;Karma
5936;LJL;2016;Summer;Season;;1;0;;39;;Shen;=;RekSai;;Viktor;;Ashe;;Braum;;Maokai;;Graves;;AurelionSol;;Lucian;;Soraka
5937;LJL;2016;Summer;Season;;0;1;;42;;TahmKench;;Elise;;Viktor;;Ezreal;;Braum;;Vladimir;=;RekSai;;Azir;;Caitlyn;;Bard
5938;LJL;2016;Summer;Season;;1;0;;36;;Fizz;;Kindred;;Azir;;Caitlyn;;Zilean;;Jax;=;RekSai;;Ekko;;Sivir;;Braum
5939;LJL;2016;Summer;Season;;0;1;;28;;Shen;=;RekSai;;Vladimir;;Sivir;;Braum;;Maokai;;Nidalee;;AurelionSol;;Caitlyn;;Nami
5940;LJL;2016;Summer;Season;;1;0;;36;;Maokai;;Elise;;Vladimir;;Caitlyn;;Braum;;Swain;=;RekSai;;Viktor;;Lucian;;Karma
5941;LJL;2016;Summer;Season;;0;1;;44;;Maokai;;Elise;;Varus;;Jhin;;Karma;;Malphite;=;RekSai;;Viktor;;Caitlyn;;Braum
5942;LJL;2016;Summer;Season;;0;1;;39;;Fizz;;Elise;;Ekko;;Sivir;;Braum;;Maokai;;Kindred;;Azir;;Lucian;;Karma
5943;LJL;2016;Summer;Season;;0;1;;38;;Ekko;;LeeSin;;Viktor;;Sivir;;Bard;;Maokai;;Nidalee;;Swain;;Lucian;;Alistar
5944;LJL;2016;Summer;Season;;0;1;;31;;Ekko;;Kindred;;Leblanc;;Lucian;;Karma;;Maokai;;Nidalee;;Viktor;;Ashe;;Braum
5945;LJL;2016;Summer;Season;;0;1;;40;;Irelia;;Kindred;;Viktor;;Sivir;;Bard;;Maokai;;Graves;;Azir;;Ezreal;;Braum
5946;LJL;2016;Summer;Season;;0;1;;35;;Ekko;;Graves;;Viktor;;Ezreal;;Braum;;Maokai;=;RekSai;;Zilean;;Ashe;;Alistar
5947;LJL;2016;Summer;Season;;0;1;;40;;Maokai;;LeeSin;;Viktor;;Lucian;;Alistar;;TahmKench;=;RekSai;;TwistedFate;;Sivir;;Karma
5948;LJL;2016;Summer;Season;;0;1;;39;;Shen;;Kindred;;Ryze;;Sivir;;Thresh;;Ekko;=;RekSai;;Karma;;Ezreal;;Braum
5949;LJL;2016;Summer;Season;;1;0;;35;;Hecarim;=;RekSai;;Zilean;;Ashe;;Braum;;Poppy;;Kindred;;Viktor;;Caitlyn;;Bard
5950;LJL;2016;Summer;Season;;0;1;;31;;Trundle;;Elise;;Azir;;Ezreal;;Soraka;;TahmKench;;Kindred;;Leblanc;;Caitlyn;;Karma
5951;LJL;2016;Summer;Season;;1;0;;32;;Irelia;;Gragas;;Azir;;Jhin;;Zyra;;Maokai;;Graves;;Viktor;;Ashe;;Braum
5952;LJL;2016;Summer;Season;;1;0;;23;;Shen;;LeeSin;;Viktor;;Sivir;;Karma;;Maokai;=;RekSai;;Ryze;;Ezreal;;Trundle
5953;LJL;2016;Summer;Season;;0;1;;36;;Trundle;;Elise;;Leblanc;;Sivir;;Thresh;;Shen;;Nidalee;;Viktor;;Ashe;;Morgana
5954;LJL;2016;Summer;Season;;1;0;;39;;Trundle;;Graves;;Zilean;;Ashe;;Braum;;Ekko;;Kindred;;Viktor;;Lucian;;Alistar
5955;LJL;2016;Summer;Season;;1;0;;33;;Trundle;;Elise;;Viktor;;Lucian;;Karma;;Ekko;;Kindred;;Zilean;;Kalista;;Braum
5956;LJL;2016;Summer;Season;;1;0;;41;;Maokai;;Elise;;Varus;;Ezreal;;Karma;;Fizz;=;RekSai;;Swain;;Lucian;;Nami
5957;LJL;2016;Summer;Season;;1;0;;45;;Gnar;;Gragas;;Azir;;Caitlyn;;Karma;;Trundle;=;RekSai;;Leblanc;;Jhin;;Zyra
5958;LJL;2016;Summer;Season;;1;0;;44;;Maokai;=;RekSai;;Azir;;Sivir;;Braum;;Irelia;;Kindred;;Swain;;Ashe;;Nami
5959;LJL;2016;Summer;Season;;0;1;;33;;Trundle;;Graves;;Swain;;Jhin;;Karma;;Irelia;;Gragas;;Azir;;Sivir;;Braum
5960;LJL;2016;Summer;Season;;1;0;;50;;Shen;;Elise;;Ziggs;;Sivir;;Braum;;Trundle;;Nidalee;;Viktor;;Caitlyn;;Karma
5961;LJL;2016;Summer;Season;;0;1;;52;;Fiora;;Gragas;;Viktor;;Sivir;;Morgana;;Irelia;=;RekSai;;Zilean;;Ezreal;;Braum
5962;LJL;2017;Spring;Season;RPG;0;1;DFM;39;Evi;Nautilus;Tussle;RekSai;Ramune;Orianna;YutoriMoyasi;Ashe;Dara;Zyra;Yutapon;Poppy;Paz;Elise;Ceros;Syndra;Zerost;Jhin;viviD;Thresh
5963;LJL;2017;Spring;Season;DFM;1;0;RPG;47;Yutapon;Poppy;Paz;Elise;Ceros;Ziggs;Zerost;Ashe;viviD;Thresh;Evi;Maokai;Tussle;Khazix;Ramune;Orianna;YutoriMoyasi;Ezreal;Dara;Karma
5964;LJL;2017;Spring;Season;SZ;0;1;RJ;39;Arfoad;Poppy;Mei;Rengar;Search;Syndra;Day1;Varus;Kazu;MissFortune;Atyamomo;Maokai;iSeNN;RekSai;alleycat;Ryze;NoA;Caitlyn;Yuki;Zyra
5965;LJL;2017;Spring;Season;RJ;0;1;SZ;29;Atyamomo;TahmKench;iSeNN;RekSai;alleycat;Cassiopeia;NoA;Varus;Yuki;Karma;Arfoad;Camille;Mei;Olaf;Search;Ryze;Day1;Jhin;Kazu;Thresh
5966;LJL;2017;Spring;Season;SZ;0;1;RJ;33;Arfoad;Singed;Mei;Khazix;Search;Ryze;Day1;Ezreal;Kazu;Thresh;Atyamomo;Poppy;iSeNN;Elise;alleycat;Cassiopeia;NoA;Ashe;Yuki;Karma
5967;LJL;2017;Spring;Season;7h;0;1;USG;28;SatoRy;Camille;Rokenia;Graves;Shinmori;Orianna;NaeMisa;Ashe;ThintoN;Zyra;apaMEN;Jax;Neo;LeeSin;REMIND;Corki;Haretti;Varus;Enty;TahmKench
5968;LJL;2017;Spring;Season;USG;1;0;7h;35;apaMEN;Trundle;Neo;RekSai;REMIND;Syndra;Haretti;Varus;Enty;Zyra;SatoRy;Poppy;Rokenia;LeeSin;Shinmori;Velkoz;NaeMisa;Ashe;ThintoN;MissFortune
5969;LJL;2017;Spring;Season;SZ;1;0;7h;42;Arfoad;Poppy;Mei;Olaf;Search;Ryze;Day1;Varus;Kazu;Malzahar;SatoRy;Maokai;Savage;Khazix;Shinmori;Syndra;Rokenia;Jhin;ThintoN;TahmKench
5970;LJL;2017;Spring;Season;7h;1;0;SZ;41;SatoRy;Camille;Savage;Khazix;Shinmori;Syndra;Rokenia;Caitlyn;ThintoN;MissFortune;Arfoad;Singed;Mei;Elise;Search;Viktor;Day1;Varus;Kazu;Malzahar
5971;LJL;2017;Spring;Season;SZ;1;0;7h;42;Arfoad;Jayce;Mei;Rengar;Search;Viktor;Day1;Jhin;Kazu;TahmKench;SatoRy;Camille;Savage;Khazix;Shinmori;Karma;Rokenia;Ashe;ThintoN;MissFortune
5972;LJL;2017;Spring;Season;RJ;0;1;RPG;30;Atyamomo;Poppy;WyverN;Olaf;alleycat;Viktor;NoA;Ashe;Yuki;Malzahar;Evi;Maokai;Tussle;RekSai;Ramune;Cassiopeia;YutoriMoyasi;Varus;Dara;Zyra
5973;LJL;2017;Spring;Season;RPG;1;0;RJ;28;Evi;Maokai;Tussle;Khazix;Ramune;Taliyah;YutoriMoyasi;Jhin;Dara;Zyra;Atyamomo;TahmKench;WyverN;RekSai;alleycat;Orianna;NoA;Ashe;Yuki;MissFortune
5974;LJL;2017;Spring;Season;USG;0;1;DFM;39;apaMEN;Maokai;Neo;Olaf;REMIND;Syndra;Haretti;Varus;Enty;MissFortune;Yutapon;Nautilus;Paz;Khazix;Ceros;Ekko;Zerost;Kalista;viviD;Malzahar
5975;LJL;2017;Spring;Season;DFM;1;0;USG;41;Yutapon;Singed;Paz;Khazix;Ceros;Cassiopeia;Zerost;Ashe;viviD;Zyra;apaMEN;Maokai;Neo;LeeSin;REMIND;Orianna;Haretti;Varus;Enty;Malzahar
5976;LJL;2017;Spring;Season;RJ;0;1;USG;28;Atyamomo;Poppy;WyverN;Khazix;alleycat;Orianna;NoA;Ashe;Yuki;MissFortune;apaMEN;Nautilus;Neo;LeeSin;REMIND;Jayce;Haretti;Varus;Enty;Zyra
5977;LJL;2017;Spring;Season;RJ;0;1;USG;38;Atyamomo;Poppy;WyverN;Khazix;alleycat;Ryze;NoA;Ashe;Yuki;MissFortune;apaMEN;Trundle;Neo;LeeSin;REMIND;Orianna;Haretti;Varus;Enty;Zyra
5978;LJL;2017;Spring;Season;DFM;1;0;7h;38;Yutapon;Gangplank;Paz;Khazix;Ceros;Taliyah;Zerost;Jhin;viviD;Zyra;Rokenia;Poppy;Savage;Olaf;Shinmori;Cassiopeia;NaeMisa;Ashe;ThintoN;Malzahar
5979;LJL;2017;Spring;Season;7h;1;0;DFM;61;Rokenia;Poppy;Savage;RekSai;Shinmori;Syndra;NaeMisa;Jhin;ThintoN;Malzahar;Yutapon;Singed;Shrimp;Elise;Ceros;Jayce;Zerost;Kalista;viviD;Karma
5980;LJL;2017;Spring;Season;DFM;1;0;7h;45;Yutapon;Sion;Paz;Rengar;Ceros;Syndra;Zerost;Ezreal;viviD;Thresh;Rokenia;Maokai;Savage;Khazix;Shinmori;Orianna;NaeMisa;Jhin;ThintoN;Zyra
5981;LJL;2017;Spring;Season;RPG;1;0;SZ;29;Evi;Poppy;Tussle;Rengar;Ramune;Syndra;YutoriMoyasi;Jhin;Dara;TahmKench;Arfoad;Jayce;DayDream;Khazix;Search;Leblanc;Day1;Caitlyn;Kazu;Camille
5982;LJL;2017;Spring;Season;SZ;0;1;RPG;31;Arfoad;Jayce;DayDream;Khazix;Search;Leblanc;Day1;Caitlyn;Terette;Karma;Evi;Nautilus;Tussle;LeeSin;Ramune;Syndra;YutoriMoyasi;Varus;Dara;Thresh
5983;LJL;2017;Spring;Season;DFM;1;0;SZ;49;Yutapon;Gragas;Shrimp;Khazix;Ceros;Taliyah;Zerost;Ashe;viviD;Zyra;Arfoad;Maokai;DayDream;RekSai;Search;Corki;Day1;Jhin;Mei;Malzahar
5984;LJL;2017;Spring;Season;SZ;0;1;DFM;36;Arfoad;Maokai;DayDream;Olaf;Search;Katarina;Day1;Varus;Mei;MissFortune;Yutapon;Gragas;Shrimp;Khazix;Ceros;Ryze;Zerost;Jhin;viviD;Karma
5985;LJL;2017;Spring;Season;RPG;1;0;USG;69;Evi;Nautilus;Tussle;LeeSin;Ramune;Syndra;YutoriMoyasi;Varus;Dara;Velkoz;apaMEN;Maokai;Neo;Khazix;REMIND;Taliyah;Haretti;Caitlyn;Enty;Zyra
5986;LJL;2017;Spring;Season;USG;0;1;RPG;44;apaMEN;Rumble;Neo;LeeSin;REMIND;Corki;Haretti;Varus;Enty;Karma;Evi;Poppy;Tussle;RekSai;Ramune;Syndra;YutoriMoyasi;Jhin;Dara;Zyra
5987;LJL;2017;Spring;Season;7h;1;0;RJ;39;Rokenia;Jayce;Savage;Khazix;Shinmori;Corki;NaeMisa;Caitlyn;ThintoN;Karma;Atyamomo;Shen;WyverN;LeeSin;alleycat;Syndra;NoA;Jhin;Yuki;Bard
5988;LJL;2017;Spring;Season;RJ;0;1;7h;48;Atyamomo;Poppy;WyverN;LeeSin;alleycat;Ekko;NoA;Varus;Yuki;Karma;Rokenia;Rumble;Savage;Khazix;Shinmori;Syndra;NaeMisa;Jhin;ThintoN;TahmKench
5989;LJL;2017;Spring;Season;7h;0;1;RPG;26;Rokenia;Fiora;Savage;RekSai;Shinmori;Syndra;NaeMisa;Ashe;ThintoN;MissFortune;Evi;Maokai;Tussle;LeeSin;Ramune;Orianna;YutoriMoyasi;Caitlyn;Dara;Malzahar
5990;LJL;2017;Spring;Season;RPG;1;0;7h;26;Evi;Maokai;Tussle;Graves;Ramune;Cassiopeia;YutoriMoyasi;Varus;Dara;Zyra;Rokenia;Shen;Savage;Khazix;Shinmori;Orianna;NaeMisa;Jhin;ThintoN;Malzahar
5991;LJL;2017;Spring;Season;USG;1;0;SZ;26;apaMEN;Poppy;Neo;Ivern;REMIND;Syndra;Haretti;Varus;Enty;MissFortune;Kazu;Maokai;DayDream;Graves;Search;Jayce;Day1;Ashe;Air;Zyra
5992;LJL;2017;Spring;Season;SZ;0;1;USG;29;Kazu;Shen;DayDream;Olaf;Search;Syndra;Day1;Varus;Air;Nami;apaMEN;Camille;Neo;Ivern;REMIND;Leblanc;Haretti;Jhin;Enty;Karma
5993;LJL;2017;Spring;Season;RJ;0;1;DFM;36;Atyamomo;Gragas;WyverN;LeeSin;alleycat;Syndra;NoA;Varus;Yuki;Karma;Yutapon;Maokai;Shrimp;Khazix;Ceros;Corki;Zerost;Jhin;viviD;Leona
5994;LJL;2017;Spring;Season;DFM;1;0;RJ;43;Yutapon;Gragas;Shrimp;RekSai;Ceros;Orianna;Zerost;Varus;viviD;Thresh;Atyamomo;Poppy;WyverN;Graves;alleycat;Ryze;NoA;Jhin;Yuki;Zyra
5995;LJL;2017;Spring;Season;USG;1;0;7h;31;apaMEN;Singed;Neo;Graves;REMIND;Katarina;Haretti;Jhin;Enty;Thresh;SatoRy;Maokai;Savage;Khazix;Shinmori;Orianna;Rokenia;Ezreal;ThintoN;Karma
5996;LJL;2017;Spring;Season;7h;0;1;USG;41;SatoRy;Shen;Savage;LeeSin;Shinmori;Viktor;Rokenia;Varus;ThintoN;Janna;apaMEN;Maokai;Neo;Olaf;REMIND;Corki;Haretti;Sivir;Enty;Karma
5997;LJL;2017;Spring;Season;RJ;1;0;SZ;53;Atyamomo;Poppy;WyverN;Graves;alleycat;Ryze;NoA;Ashe;Yuki;MissFortune;Kazu;Maokai;DayDream;LeeSin;Search;Corki;Day1;Jhin;Air;Malzahar
5998;LJL;2017;Spring;Season;SZ;0;1;RJ;30;Kazu;Trundle;DayDream;Rengar;Search;Viktor;Day1;Jhin;Air;TahmKench;Atyamomo;Shen;WyverN;Elise;alleycat;Jayce;NoA;Caitlyn;Yuki;Nami
5999;LJL;2017;Spring;Season;DFM;1;0;RPG;46;Yutapon;Camille;Paz;Khazix;Ceros;Ekko;Zerost;Jhin;viviD;Braum;Evi;Poppy;Tussle;LeeSin;Ramune;Orianna;YutoriMoyasi;Varus;Dara;Thresh
6000;LJL;2017;Spring;Season;RPG;1;0;DFM;28;Evi;Maokai;Tussle;Graves;Ramune;Syndra;YutoriMoyasi;Ezreal;Dara;Malzahar;Yutapon;Rumble;Paz;Khazix;Ceros;Jayce;Zerost;Sivir;viviD;Lulu
6001;LJL;2017;Spring;Season;DFM;0;1;RPG;43;Yutapon;Camille;Paz;LeeSin;Ceros;Vladimir;Zerost;Varus;viviD;Lulu;Evi;TahmKench;Tussle;Khazix;Ramune;Orianna;YutoriMoyasi;Jhin;Dara;Zyra
6002;LJL;2017;Spring;Season;RPG;1;0;RJ;32;Evi;Camille;Tussle;Nidalee;Ramune;Talon;YutoriMoyasi;Ezreal;Dara;Thresh;Atyamomo;Gragas;WyverN;Graves;alleycat;Jayce;NoA;Jhin;Yuki;TahmKench
6003;LJL;2017;Spring;Season;RJ;0;1;RPG;30;Atyamomo;Shen;WyverN;Graves;alleycat;Ekko;NoA;Sivir;Yuki;Karma;Evi;Maokai;Tussle;Rengar;Ramune;Syndra;YutoriMoyasi;Jhin;Dara;Lulu
6004;LJL;2017;Spring;Season;DFM;0;1;USG;45;Yutapon;Renekton;Paz;Elise;Ceros;Vladimir;Zerost;Varus;viviD;TahmKench;apaMEN;Camille;Neo;Graves;REMIND;Syndra;Haretti;Ezreal;Enty;Thresh
6005;LJL;2017;Spring;Season;USG;0;1;DFM;40;apaMEN;Rumble;Neo;Graves;REMIND;Jayce;Haretti;Ezreal;Enty;Karma;Yutapon;Sion;Paz;Elise;Ceros;Zed;Zerost;Jhin;viviD;Leona
6006;LJL;2017;Spring;Season;DFM;0;1;USG;51;Yutapon;Camille;Paz;Elise;Ceros;Corki;Zerost;Ashe;viviD;Zyra;apaMEN;TahmKench;Neo;Graves;REMIND;Orianna;Haretti;Jhin;Enty;Thresh
6007;LJL;2017;Spring;Season;7h;1;0;SZ;37;SatoRy;Nautilus;Savage;Graves;Shinmori;Ahri;Rokenia;Jhin;ThintoN;Soraka;Kazu;Shen;DayDream;Rengar;Search;Zed;Day1;Ziggs;Air;Karma
6008;LJL;2017;Spring;Season;SZ;0;1;7h;35;Kazu;Maokai;DayDream;Graves;Search;Katarina;Day1;Ashe;Air;Thresh;SatoRy;Shen;Savage;LeeSin;Shinmori;Ahri;Rokenia;Sivir;ThintoN;Karma
6009;LJL;2017;Spring;Season;SZ;0;1;DFM;31;Air;Nautilus;DayDream;Graves;Search;Ryze;Day1;Varus;Mei;TahmKench;Yutapon;Gragas;Paz;Khazix;Ceros;Syndra;Zerost;Jhin;viviD;Karma
6010;LJL;2017;Spring;Season;DFM;1;0;SZ;25;Yutapon;Gragas;Paz;Graves;Ceros;Taliyah;Zerost;Jhin;viviD;Nautilus;Air;Shen;DayDream;Khazix;Search;Syndra;Day1;Ezreal;Mei;Thresh
6011;LJL;2017;Spring;Season;USG;1;0;RPG;41;apaMEN;Shen;Neo;Graves;REMIND;Katarina;Haretti;Jhin;Enty;TahmKench;Evi;Maokai;Tussle;LeeSin;Ramune;Syndra;YutoriMoyasi;Sivir;Dara;Thresh
6012;LJL;2017;Spring;Season;RPG;1;0;USG;31;Evi;TahmKench;Tussle;Khazix;Ramune;Syndra;YutoriMoyasi;Ezreal;Dara;Karma;apaMEN;Maokai;Neo;LeeSin;REMIND;Yasuo;Haretti;Jhin;Enty;Thresh
6013;LJL;2017;Spring;Season;USG;1;0;RPG;34;apaMEN;Singed;Neo;Olaf;REMIND;Syndra;Haretti;Ezreal;Enty;TahmKench;Evi;Maokai;Tussle;Rengar;Ramune;Orianna;YutoriMoyasi;Jhin;Dara;Braum
6014;LJL;2017;Spring;Season;RJ;1;0;7h;61;Taki;Fiora;WyverN;Graves;alleycat;Ryze;NoA;Jhin;Yuki;Malzahar;SatoRy;Maokai;Savage;Khazix;Shinmori;Orianna;Rokenia;Ashe;ThintoN;Karma
6015;LJL;2017;Spring;Season;7h;1;0;RJ;32;SatoRy;Nautilus;Savage;Graves;Shinmori;Ahri;Rokenia;Sivir;ThintoN;Lulu;Taki;Kled;WyverN;Rengar;alleycat;Syndra;NoA;Ashe;Yuki;Karma
6016;LJL;2017;Spring;Season;RJ;1;0;7h;42;Taki;Rumble;WyverN;Rengar;alleycat;Cassiopeia;NoA;Varus;Yuki;Nami;SatoRy;Maokai;Savage;Graves;Shinmori;Orianna;Rokenia;Sivir;ThintoN;Lulu
6017;LJL;2017;Spring;Season;RJ;0;1;USG;34;Taki;Kennen;WyverN;Rumble;alleycat;Syndra;NoA;Ashe;Yuki;Lulu;apaMEN;Gnar;Neo;Olaf;REMIND;Vladimir;Haretti;Jhin;Enty;Rengar
6018;LJL;2017;Spring;Season;USG;1;0;RJ;27;apaMEN;Poppy;Neo;Ivern;REMIND;Syndra;Haretti;Varus;Enty;Lulu;Taki;Jayce;WyverN;Graves;alleycat;Ahri;NoA;Sivir;Yuki;Karma
6019;LJL;2017;Spring;Season;7h;0;1;DFM;31;SatoRy;Nautilus;Savage;Graves;Shinmori;Vladimir;Rokenia;Caitlyn;ThintoN;Lulu;Yutapon;Sion;Shrimp;Rengar;Ceros;Cassiopeia;Zerost;Ezreal;viviD;Zyra
6020;LJL;2017;Spring;Season;DFM;1;0;7h;37;Yutapon;Sion;Shrimp;Graves;Ceros;Orianna;Zerost;Ashe;viviD;Nautilus;SatoRy;Maokai;Savage;LeeSin;Estelim;Ryze;Rokenia;KogMaw;ThintoN;Lulu
6021;LJL;2017;Spring;Season;DFM;1;0;RJ;38;Yutapon;Sion;Shrimp;Graves;Ceros;Orianna;Zerost;Ashe;viviD;Nautilus;Taki;Rumble;WyverN;Rengar;alleycat;Taliyah;NoA;Caitlyn;Yuki;Lulu
6022;LJL;2017;Spring;Season;RJ;1;0;DFM;41;Taki;Kennen;WyverN;Rengar;alleycat;Syndra;NoA;Jhin;Yuki;Lulu;Yutapon;Nautilus;Shrimp;Graves;Ceros;Taliyah;Zerost;Ezreal;viviD;Zyra
